,Unnamed: 0,iso_code,location,date,total_cases,total_deaths,stringency_index,population,gdp_per_capita,human_development_index,Country_RD,Area (sq. mi.),DATE_RD,DATE_CD,Country_CD,European Union,Area (km²),Population Density,DATE,Week_Num,Month,day,dayz,Dates,Wednesdays,CasesxArea,CasesxPop,DeathsxCases,AreaKM2,PopKM2,Stringency_Indexed,Country,Econ_Block,Weekly_Cases,Weekly_Deaths,Stringency_Index_5
3069,3292,ISR,Israel,2020-04-29,15589.0,208.0,87.04,8655541,33132.32,0.903,Israel,20770.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0018010428233197,0.0,,,4.0,,All_Others,1647.0,24.0,True
3070,3293,ISR,Israel,2020-05-06,16289.0,238.0,77.78,8655541,33132.32,0.903,Israel,20770.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.0018819158733116,0.0,,,4.0,,All_Others,700.0,30.0,True
3071,3294,ISR,Israel,2020-05-13,16529.0,260.0,77.78,8655541,33132.32,0.903,Israel,20770.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.001909643776166,0.0,,,4.0,,All_Others,240.0,22.0,True
3072,3295,ISR,Israel,2020-05-20,16650.0,277.0,75.0,8655541,33132.32,0.903,Israel,20770.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0019236232605217,0.0,,,4.0,,All_Others,121.0,17.0,True
3073,3296,ISR,Israel,2020-05-27,16757.0,281.0,75.0,8655541,33132.32,0.903,Israel,20770.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0019359852838776,0.0,,,4.0,,All_Others,107.0,4.0,True
3074,3297,ISR,Israel,2020-06-03,17342.0,290.0,75.0,8655541,33132.32,0.903,Israel,20770.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0020035720470852,0.0,,,4.0,,All_Others,585.0,9.0,True
3075,3298,ISR,Israel,2020-06-10,18268.0,299.0,75.0,8655541,33132.32,0.903,Israel,20770.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0021105555389316,0.0,,,4.0,,All_Others,926.0,9.0,True
3076,3299,ISR,Israel,2020-06-17,19637.0,303.0,75.0,8655541,33132.32,0.903,Israel,20770.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,0.0022687201181301,0.0,,,4.0,,All_Others,1369.0,4.0,True
3077,3300,ISR,Israel,2020-06-24,21512.0,308.0,75.0,8655541,33132.32,0.903,Israel,20770.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,0.0024853443591798,0.0,,,4.0,,All_Others,1875.0,5.0,True
3079,3302,ISR,Israel,2020-07-08,32222.0,342.0,72.22,8655541,33132.32,0.903,Israel,20770.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.003722702024056,0.0,,,4.0,,All_Others,6978.0,22.0,True
3090,3313,ISR,Israel,2020-09-23,193374.0,1285.0,81.48,8655541,33132.32,0.903,Israel,20770.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0223410645273357,0.0,,,4.0,,All_Others,26580.0,138.0,True
3091,3314,ISR,Israel,2020-09-30,236926.0,1528.0,85.19,8655541,33132.32,0.903,Israel,20770.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.027372754631975,0.0,,,4.0,,All_Others,43552.0,243.0,True
3100,3326,ITA,Italy,2020-03-04,2502.0,80.0,74.54,60461828,35220.084,0.88,Italy,301230.0,2020-03-04,2020-03-04,Italy,Member,301338.0,202.0,2020-03-04,9,Mar,Wednesday,64,20200304,True,0.0083029687593333,4.138148122150723e-05,0.0,301338.0,200.6445519649032,4.0,Italy,EU,2180.0,69.0,True
3101,3327,ITA,Italy,2020-03-11,10149.0,631.0,85.19,60461828,35220.084,0.88,Italy,301230.0,2020-03-11,2020-03-11,Italy,Member,301338.0,202.0,2020-03-11,10,Mar,Wednesday,71,20200311,True,0.0336797881448738,0.000167857974787,0.1,301338.0,200.6445519649032,4.0,Italy,EU,7647.0,551.0,True
3102,3328,ITA,Italy,2020-03-18,31506.0,2505.0,85.19,60461828,35220.084,0.88,Italy,301230.0,2020-03-18,2020-03-18,Italy,Member,301338.0,202.0,2020-03-18,11,Mar,Wednesday,78,20200318,True,0.1045536905401907,0.0005210891076597,0.1,301338.0,200.6445519649032,4.0,Italy,EU,21357.0,1874.0,True
3103,3329,ITA,Italy,2020-03-25,69176.0,6820.0,91.67,60461828,35220.084,0.88,Italy,301230.0,2020-03-25,2020-03-25,Italy,Member,301338.0,202.0,2020-03-25,12,Mar,Wednesday,85,20200325,True,0.2295628165050541,0.0011441268365223,0.1,301338.0,200.6445519649032,5.0,Italy,EU,37670.0,4315.0,True
3104,3330,ITA,Italy,2020-04-01,105792.0,12430.0,91.67,60461828,35220.084,0.88,Italy,301230.0,2020-04-01,2020-04-01,Italy,Member,301338.0,202.0,2020-04-01,13,Apr,Wednesday,92,20200401,True,0.3510742090277363,0.0017497320788911,0.1,301338.0,200.6445519649032,5.0,Italy,EU,36616.0,5610.0,True
3105,3331,ITA,Italy,2020-04-08,135586.0,17129.0,91.67,60461828,35220.084,0.88,Italy,301230.0,2020-04-08,2020-04-08,Italy,Member,301338.0,202.0,2020-04-08,14,Apr,Wednesday,99,20200408,True,0.4499465716238908,0.0022425058005192,0.1,301338.0,200.6445519649032,5.0,Italy,EU,29794.0,4699.0,True
3106,3332,ITA,Italy,2020-04-15,162488.0,21069.0,93.52,60461828,35220.084,0.88,Italy,301230.0,2020-04-15,2020-04-15,Italy,Member,301338.0,202.0,2020-04-15,15,Apr,Wednesday,106,20200415,True,0.5392217377164513,0.0026874476901359,0.1,301338.0,200.6445519649032,5.0,Italy,EU,26902.0,3940.0,True
3107,3333,ITA,Italy,2020-04-22,183957.0,24648.0,93.52,60461828,35220.084,0.88,Italy,301230.0,2020-04-22,2020-04-22,Italy,Member,301338.0,202.0,2020-04-22,16,Apr,Wednesday,113,20200422,True,0.6104673157716584,0.0030425312314407,0.1,301338.0,200.6445519649032,5.0,Italy,EU,21469.0,3579.0,True
3108,3334,ITA,Italy,2020-04-29,201505.0,27359.0,93.52,60461828,35220.084,0.88,Italy,301230.0,2020-04-29,2020-04-29,Italy,Member,301338.0,202.0,2020-04-29,17,Apr,Wednesday,120,20200429,True,0.6687009271980301,0.0033327639382653,0.1,301338.0,200.6445519649032,5.0,Italy,EU,17548.0,2711.0,True
3131,3359,JAM,Jamaica,2020-03-18,13.0,0.0,71.3,2961161,8193.571,0.732,Jamaica,10991.0,2020-03-18,,,,,,2020-03-18,11,Mar,Wednesday,78,20200318,True,,4.390169936724143e-06,0.0,,,4.0,,All_Others,,,True
3132,3360,JAM,Jamaica,2020-03-25,21.0,1.0,75.0,2961161,8193.571,0.732,Jamaica,10991.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,7.091812974708231e-06,0.0,,,4.0,,All_Others,8.0,1.0,True
3133,3361,JAM,Jamaica,2020-04-01,38.0,1.0,78.7,2961161,8193.571,0.732,Jamaica,10991.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,1.2832804430424418e-05,0.0,,,4.0,,All_Others,17.0,0.0,True
3134,3362,JAM,Jamaica,2020-04-08,63.0,3.0,78.7,2961161,8193.571,0.732,Jamaica,10991.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,2.127543892412469e-05,0.0,,,4.0,,All_Others,25.0,2.0,True
3135,3363,JAM,Jamaica,2020-04-15,105.0,5.0,80.56,2961161,8193.571,0.732,Jamaica,10991.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,3.545906487354116e-05,0.0,,,4.0,,All_Others,42.0,2.0,True
3136,3364,JAM,Jamaica,2020-04-22,233.0,6.0,87.04,2961161,8193.571,0.732,Jamaica,10991.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,7.868535348128657e-05,0.0,,,4.0,,All_Others,128.0,1.0,True
3137,3365,JAM,Jamaica,2020-04-29,381.0,7.0,87.04,2961161,8193.571,0.732,Jamaica,10991.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.0001286657496839,0.0,,,4.0,,All_Others,148.0,1.0,True
3138,3366,JAM,Jamaica,2020-05-06,473.0,9.0,87.04,2961161,8193.571,0.732,Jamaica,10991.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.0001597346446208,0.0,,,4.0,,All_Others,92.0,2.0,True
3139,3367,JAM,Jamaica,2020-05-13,507.0,9.0,87.04,2961161,8193.571,0.732,Jamaica,10991.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0001712166275322,0.0,,,4.0,,All_Others,34.0,0.0,True
3140,3368,JAM,Jamaica,2020-05-20,520.0,9.0,87.04,2961161,8193.571,0.732,Jamaica,10991.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0001756067974689,0.0,,,4.0,,All_Others,13.0,0.0,True
3141,3369,JAM,Jamaica,2020-05-27,564.0,9.0,87.04,2961161,8193.571,0.732,Jamaica,10991.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0001904658341778,0.0,,,4.0,,All_Others,44.0,0.0,True
3142,3370,JAM,Jamaica,2020-06-03,590.0,9.0,76.85,2961161,8193.571,0.732,Jamaica,10991.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0001992461740513,0.0,,,4.0,,All_Others,26.0,0.0,True
3143,3371,JAM,Jamaica,2020-06-10,605.0,10.0,73.15,2961161,8193.571,0.732,Jamaica,10991.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0002043117547475,0.0,,,4.0,,All_Others,15.0,1.0,True
3152,3380,JAM,Jamaica,2020-08-12,1047.0,14.0,71.3,2961161,8193.571,0.732,Jamaica,10991.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.0003535775325961,0.0,,,4.0,,All_Others,127.0,2.0,True
3153,3381,JAM,Jamaica,2020-08-19,1146.0,14.0,73.15,2961161,8193.571,0.732,Jamaica,10991.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0003870103651912,0.0,,,4.0,,All_Others,99.0,0.0,True
3154,3382,JAM,Jamaica,2020-08-26,1732.0,19.0,78.7,2961161,8193.571,0.732,Jamaica,10991.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0005849057177235,0.0,,,4.0,,All_Others,586.0,5.0,True
3155,3383,JAM,Jamaica,2020-09-02,2683.0,24.0,78.7,2961161,8193.571,0.732,Jamaica,10991.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0009060635338639,0.0,,,4.0,,All_Others,951.0,5.0,True
3156,3384,JAM,Jamaica,2020-09-09,3323.0,36.0,78.7,2961161,8193.571,0.732,Jamaica,10991.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0011221949769026,0.0,,,4.0,,All_Others,640.0,12.0,True
3157,3385,JAM,Jamaica,2020-09-16,4042.0,46.0,78.7,2961161,8193.571,0.732,Jamaica,10991.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.0013650051449414,0.0,,,4.0,,All_Others,719.0,10.0,True
3158,3386,JAM,Jamaica,2020-09-23,5251.0,75.0,78.7,2961161,8193.571,0.732,Jamaica,10991.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0017732909490568,0.0,,,4.0,,All_Others,1209.0,29.0,True
3159,3387,JAM,Jamaica,2020-09-30,6382.0,100.0,78.7,2961161,8193.571,0.732,Jamaica,10991.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.0021552357335518,0.0,,,4.0,,All_Others,1131.0,25.0,True
3228,3463,JOR,Jordan,2020-03-18,35.0,0.0,100.0,10203140,8337.49,0.735,Jordan,92300.0,2020-03-18,,,,,,2020-03-18,11,Mar,Wednesday,78,20200318,True,,3.430316549611198e-06,0.0,,,5.0,,All_Others,35.0,0.0,True
3229,3464,JOR,Jordan,2020-03-25,127.0,0.0,100.0,10203140,8337.49,0.735,Jordan,92300.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,1.2447148622874918e-05,0.0,,,5.0,,All_Others,92.0,0.0,True
3230,3465,JOR,Jordan,2020-04-01,274.0,5.0,100.0,10203140,8337.49,0.735,Jordan,92300.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,2.685447813124195e-05,0.0,,,5.0,,All_Others,147.0,5.0,True
3231,3466,JOR,Jordan,2020-04-08,349.0,6.0,100.0,10203140,8337.49,0.735,Jordan,92300.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,3.4205156451837375e-05,0.0,,,5.0,,All_Others,75.0,1.0,True
3232,3467,JOR,Jordan,2020-04-15,397.0,7.0,100.0,10203140,8337.49,0.735,Jordan,92300.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,3.890959057701845e-05,0.0,,,5.0,,All_Others,48.0,1.0,True
3233,3468,JOR,Jordan,2020-04-22,425.0,7.0,96.3,10203140,8337.49,0.735,Jordan,92300.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,4.165384381670741e-05,0.0,,,5.0,,All_Others,28.0,0.0,True
3234,3469,JOR,Jordan,2020-04-29,449.0,8.0,89.81,10203140,8337.49,0.735,Jordan,92300.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,4.400606087929794e-05,0.0,,,4.0,,All_Others,24.0,1.0,True
3235,3470,JOR,Jordan,2020-05-06,471.0,9.0,87.04,10203140,8337.49,0.735,Jordan,92300.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,4.616225985333927e-05,0.0,,,4.0,,All_Others,22.0,1.0,True
3236,3471,JOR,Jordan,2020-05-13,576.0,9.0,77.78,10203140,8337.49,0.735,Jordan,92300.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,5.645320950217286e-05,0.0,,,4.0,,All_Others,105.0,0.0,True
3237,3472,JOR,Jordan,2020-05-20,649.0,9.0,77.78,10203140,8337.49,0.735,Jordan,92300.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,6.360786973421907e-05,0.0,,,4.0,,All_Others,73.0,0.0,True
3238,3473,JOR,Jordan,2020-05-27,718.0,9.0,77.78,10203140,8337.49,0.735,Jordan,92300.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,7.037049378916687e-05,0.0,,,4.0,,All_Others,69.0,0.0,True
3239,3474,JOR,Jordan,2020-06-03,755.0,9.0,77.78,10203140,8337.49,0.735,Jordan,92300.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,7.399682842732727e-05,0.0,,,4.0,,All_Others,37.0,0.0,True
3258,3495,KAZ,Kazakhstan,2020-03-25,79.0,0.0,80.09,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-03-25,,,,,,2020-03-25,12,Mar,Wednesday,85,20200325,True,,4.207340509707054e-06,0.0,,,4.0,,All_Others,46.0,0.0,True
3259,3496,KAZ,Kazakhstan,2020-04-01,340.0,1.0,89.35,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,1.8107541434182256e-05,0.0,,,4.0,,All_Others,261.0,1.0,True
3260,3497,KAZ,Kazakhstan,2020-04-08,704.0,6.0,89.35,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,3.749326226371855e-05,0.0,,,4.0,,All_Others,364.0,5.0,True
3261,3498,KAZ,Kazakhstan,2020-04-15,1267.0,14.0,89.35,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,6.747722057973211e-05,0.0,,,4.0,,All_Others,563.0,8.0,True
3262,3499,KAZ,Kazakhstan,2020-04-22,2025.0,19.0,89.35,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,0.0001078463864829,0.0,,,4.0,,All_Others,758.0,5.0,True
3263,3500,KAZ,Kazakhstan,2020-04-29,3063.0,25.0,89.35,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,0.000163127645332,0.0,,,4.0,,All_Others,1038.0,6.0,True
3264,3501,KAZ,Kazakhstan,2020-05-06,4277.0,29.0,89.35,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,0.000227782219747,0.0,,,4.0,,All_Others,1214.0,4.0,True
3265,3502,KAZ,Kazakhstan,2020-05-13,5417.0,32.0,81.94,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,0.0002884957410263,0.0,,,4.0,,All_Others,1140.0,3.0,True
3266,3503,KAZ,Kazakhstan,2020-05-20,6969.0,35.0,83.8,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,0.0003711513419259,0.0,,,4.0,,All_Others,1552.0,3.0,True
3267,3504,KAZ,Kazakhstan,2020-05-27,9304.0,37.0,83.8,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,0.0004955075455989,0.0,,,4.0,,All_Others,2335.0,2.0,True
3268,3505,KAZ,Kazakhstan,2020-06-03,11796.0,44.0,77.31,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,0.0006282251728165,0.0,,,4.0,,All_Others,2492.0,7.0,True
3269,3506,KAZ,Kazakhstan,2020-06-10,13319.0,61.0,77.31,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,0.0007093363069466,0.0,,,4.0,,All_Others,1523.0,17.0,True
3270,3507,KAZ,Kazakhstan,2020-06-17,15542.0,88.0,80.09,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,0.0008277276734413,0.0,,,4.0,,All_Others,2223.0,27.0,True
3271,3508,KAZ,Kazakhstan,2020-06-24,18765.0,134.0,80.09,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,0.0009993765147424,0.0,,,4.0,,All_Others,3223.0,46.0,True
3272,3509,KAZ,Kazakhstan,2020-07-01,41065.0,188.0,80.09,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,0.0021870182029255,0.0,,,4.0,,All_Others,22300.0,54.0,True
3273,3510,KAZ,Kazakhstan,2020-07-08,51059.0,264.0,79.63,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.0027192734061409,0.0,,,4.0,,All_Others,9994.0,76.0,True
3274,3511,KAZ,Kazakhstan,2020-07-15,63514.0,375.0,74.07,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.0033825952548548,0.0,,,4.0,,All_Others,12455.0,111.0,True
3275,3512,KAZ,Kazakhstan,2020-07-22,75153.0,585.0,74.07,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-07-22,,,,,,2020-07-22,29,Jul,Wednesday,204,20200722,True,,0.0040024590041267,0.0,,,4.0,,All_Others,11639.0,210.0,True
3276,3513,KAZ,Kazakhstan,2020-07-29,86192.0,793.0,74.07,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-07-29,,,,,,2020-07-29,30,Jul,Wednesday,211,20200729,True,,0.0045903682685148,0.0,,,4.0,,All_Others,11039.0,208.0,True
3277,3514,KAZ,Kazakhstan,2020-08-05,102936.0,1109.0,76.85,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-08-05,,,,,,2020-08-05,31,Aug,Wednesday,218,20200805,True,,0.0054821114266734,0.0,,,4.0,,All_Others,16744.0,316.0,True
3278,3515,KAZ,Kazakhstan,2020-08-12,115615.0,1433.0,76.85,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-08-12,,,,,,2020-08-12,32,Aug,Wednesday,225,20200812,True,,0.006157362949744,0.0,,,4.0,,All_Others,12679.0,324.0,True
3279,3516,KAZ,Kazakhstan,2020-08-19,123325.0,1646.0,75.93,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-08-19,,,,,,2020-08-19,33,Aug,Wednesday,232,20200819,True,,0.0065679780805015,0.0,,,4.0,,All_Others,7710.0,213.0,True
3280,3517,KAZ,Kazakhstan,2020-08-26,127462.0,1781.0,75.93,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-08-26,,,,,,2020-08-26,34,Aug,Wednesday,239,20200826,True,,0.0067883042537757,0.0,,,4.0,,All_Others,4137.0,135.0,True
3281,3518,KAZ,Kazakhstan,2020-09-02,131695.0,1883.0,75.93,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-09-02,,,,,,2020-09-02,35,Sep,Wednesday,246,20200902,True,,0.0070137431446312,0.0,,,4.0,,All_Others,4233.0,102.0,True
3282,3519,KAZ,Kazakhstan,2020-09-09,134726.0,1950.0,80.56,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-09-09,,,,,,2020-09-09,36,Sep,Wednesday,253,20200909,True,,0.0071751665507695,0.0,,,4.0,,All_Others,3031.0,67.0,True
3283,3520,KAZ,Kazakhstan,2020-09-16,137058.0,2003.0,78.7,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-09-16,,,,,,2020-09-16,37,Sep,Wednesday,260,20200916,True,,0.007299362982018,0.0,,,4.0,,All_Others,2332.0,53.0,True
3284,3521,KAZ,Kazakhstan,2020-09-23,138982.0,2044.0,78.7,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-09-23,,,,,,2020-09-23,38,Sep,Wednesday,267,20200923,True,,0.0074018303635456,0.0,,,4.0,,All_Others,1924.0,41.0,True
3285,3522,KAZ,Kazakhstan,2020-09-30,140707.0,2078.0,78.7,18776707,24055.588,0.8,Kazakhstan,2717300.0,2020-09-30,,,,,,2020-09-30,39,Sep,Wednesday,274,20200930,True,,0.0074936995075867,0.0,,,4.0,,All_Others,1725.0,34.0,True
3289,3528,KEN,Kenya,2020-04-01,59.0,1.0,87.04,53771300,2993.028,0.59,Kenya,582650.0,2020-04-01,,,,,,2020-04-01,13,Apr,Wednesday,92,20200401,True,,1.0972396055144658e-06,0.0,,,4.0,,All_Others,34.0,1.0,True
3290,3529,KEN,Kenya,2020-04-08,172.0,6.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-04-08,,,,,,2020-04-08,14,Apr,Wednesday,99,20200408,True,,3.198732409296409e-06,0.0,,,4.0,,All_Others,113.0,5.0,True
3291,3530,KEN,Kenya,2020-04-15,216.0,9.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-04-15,,,,,,2020-04-15,15,Apr,Wednesday,106,20200415,True,,4.017012793069909e-06,0.0,,,4.0,,All_Others,44.0,3.0,True
3292,3531,KEN,Kenya,2020-04-22,281.0,14.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-04-22,,,,,,2020-04-22,16,Apr,Wednesday,113,20200422,True,,5.225836087280761e-06,0.0,,,4.0,,All_Others,65.0,5.0,True
3293,3532,KEN,Kenya,2020-04-29,374.0,14.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-04-29,,,,,,2020-04-29,17,Apr,Wednesday,120,20200429,True,,6.95538326207475e-06,0.0,,,4.0,,All_Others,93.0,0.0,True
3294,3533,KEN,Kenya,2020-05-06,535.0,24.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-05-06,,,,,,2020-05-06,18,May,Wednesday,127,20200506,True,,9.949545575427784e-06,0.0,,,4.0,,All_Others,161.0,10.0,True
3295,3534,KEN,Kenya,2020-05-13,715.0,36.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-05-13,,,,,,2020-05-13,19,May,Wednesday,134,20200513,True,,1.3297056236319377e-05,0.1,,,4.0,,All_Others,180.0,12.0,True
3296,3535,KEN,Kenya,2020-05-20,963.0,50.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-05-20,,,,,,2020-05-20,20,May,Wednesday,141,20200520,True,,1.790918203577001e-05,0.1,,,4.0,,All_Others,248.0,14.0,True
3297,3536,KEN,Kenya,2020-05-27,1348.0,52.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-05-27,,,,,,2020-05-27,21,May,Wednesday,148,20200527,True,,2.5069135393788137e-05,0.0,,,4.0,,All_Others,385.0,2.0,True
3298,3537,KEN,Kenya,2020-06-03,2093.0,71.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-06-03,,,,,,2020-06-03,22,Jun,Wednesday,155,20200603,True,,3.892411007358944e-05,0.0,,,4.0,,All_Others,745.0,19.0,True
3299,3538,KEN,Kenya,2020-06-10,2989.0,88.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-06-10,,,,,,2020-06-10,23,Jun,Wednesday,162,20200610,True,,5.558727425224981e-05,0.0,,,4.0,,All_Others,896.0,17.0,True
3300,3539,KEN,Kenya,2020-06-17,3860.0,105.0,88.89,53771300,2993.028,0.59,Kenya,582650.0,2020-06-17,,,,,,2020-06-17,24,Jun,Wednesday,169,20200617,True,,7.178550639467522e-05,0.0,,,4.0,,All_Others,871.0,17.0,True
3301,3540,KEN,Kenya,2020-06-24,4952.0,128.0,84.26,53771300,2993.028,0.59,Kenya,582650.0,2020-06-24,,,,,,2020-06-24,25,Jun,Wednesday,176,20200624,True,,9.209373773741754e-05,0.0,,,4.0,,All_Others,1092.0,23.0,True
3302,3541,KEN,Kenya,2020-07-01,6366.0,148.0,84.26,53771300,2993.028,0.59,Kenya,582650.0,2020-07-01,,,,,,2020-07-01,26,Jul,Wednesday,183,20200701,True,,0.0001183902937068,0.0,,,4.0,,All_Others,1414.0,20.0,True
3303,3542,KEN,Kenya,2020-07-08,8250.0,167.0,81.48,53771300,2993.028,0.59,Kenya,582650.0,2020-07-08,,,,,,2020-07-08,27,Jul,Wednesday,190,20200708,True,,0.0001534275719575,0.0,,,4.0,,All_Others,1884.0,19.0,True
3304,3543,KEN,Kenya,2020-07-15,10791.0,202.0,81.48,53771300,2993.028,0.59,Kenya,582650.0,2020-07-15,,,,,,2020-07-15,28,Jul,Wednesday,197,20200715,True,,0.0002006832641204,0.0,,,4.0,,All_Others,2541.0,35.0,True
